,COD,Agente,Categoria do Agente,Tipo de Processo,Data de Aniversario,Status Resultado,link
348,63,CPFL-PAULISTA,Concessionária de Distribuição,Reajuste,08/04/2022,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_CPFL_Paulista _2022 Cto Antigo v11.xlsx
349,63,CPFL-PAULISTA,Concessionária de Distribuição,Reajuste,22/04/2021,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA Contrato Antigo CPFL Paulista 2021 04 20.xlsx
350,63,CPFL-PAULISTA,Concessionária de Distribuição,Reajuste,08/04/2020,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA  2020 CPFL Paulista.xlsx
351,63,CPFL-PAULISTA,Concessionária de Distribuição,Reajuste,08/04/2019,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA _CPFL _paulista_2019.xlsx
352,63,CPFL-PAULISTA,Concessionária de Distribuição,Revisão,08/04/2018,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_RTP 2018_CPFL Paulista.xlsx
353,63,CPFL-PAULISTA,Concessionária de Distribuição,Reajuste,08/04/2017,Provisório,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_CPFL_Paulista_2017 .xlsx
354,63,CPFL-PAULISTA,Concessionária de Distribuição,Ajuste EER ANGRA III,01/04/2017,Definitivo,
355,63,CPFL-PAULISTA,Concessionária de Distribuição,Reajuste,08/04/2016,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_CPFL_Paulista_2016.xlsx
356,63,CPFL-PAULISTA,Concessionária de Distribuição,Liminar abrace,03/07/2015,Definitivo,
357,63,CPFL-PAULISTA,Concessionária de Distribuição,Reajuste,08/04/2015,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA _CPFl_Paulista_2015.xlsm
358,63,CPFL-PAULISTA,Concessionária de Distribuição,Revisão Extraordinária,02/03/2015,Definitivo,
359,63,CPFL-PAULISTA,Concessionária de Distribuição,Reajuste,08/04/2014,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_CPFL_PAULISTA_2014.xlsx
360,63,CPFL-PAULISTA,Concessionária de Distribuição,Revisão,08/04/2013,Definitivo,
361,63,CPFL-PAULISTA,Concessionária de Distribuição,Revisão Extraordinária,24/01/2013,Definitivo,
362,87,DCELT,Concessionária de Distribuição,Reajuste,29/08/2022,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA RTA 2022 DCELT.xlsx
363,87,DCELT,Concessionária de Distribuição,Revisão,29/08/2021,Definitivo,
364,87,DCELT,Concessionária de Distribuição,Revisão,29/08/2021,Definitivo,
365,87,DCELT,Concessionária de Distribuição,Revisão,29/08/2021,Definitivo,
366,87,DCELT,Concessionária de Distribuição,Reajuste,29/08/2020,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA NC IENERGIA 2020 v8.xlsm
367,87,DCELT,Concessionária de Distribuição,Reajuste,29/08/2019,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_RTA 2019 - IENERGIA.xlsx
368,87,DCELT,Concessionária de Distribuição,Reajuste,28/08/2018,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_IEnergia_2018.xlsx
369,87,DCELT,Concessionária de Distribuição,Reajuste,29/08/2017,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_IENERGIA_2017 .xlsx
370,87,DCELT,Concessionária de Distribuição,Ajuste EER ANGRA III,01/04/2017,Definitivo,
371,87,DCELT,Concessionária de Distribuição,Revisão,29/08/2016,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_IENERGIA_2016.xlsx
372,87,DCELT,Concessionária de Distribuição,Revisão,08/04/2016,Provisório,
373,87,DCELT,Concessionária de Distribuição,Reajuste,07/08/2015,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA _IGUAÇU_2015 .xlsx
374,87,DCELT,Concessionária de Distribuição,Revisão Extraordinária,02/03/2015,Definitivo,
375,87,DCELT,Concessionária de Distribuição,Reajuste,05/08/2014,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_IGUACU_2014.xlsx
376,87,DCELT,Concessionária de Distribuição,Reajuste,24/01/2013,Definitivo,
377,87,DCELT,Concessionária de Distribuição,Revisão Extraordinária,24/01/2013,Definitivo,
378,95,DEMEI,Concessionária de Distribuição,Revisão,22/07/2022,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_RTP 2022 - Demei.xlsx
379,95,DEMEI,Concessionária de Distribuição,Reajuste,22/07/2021,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_DEMEI_2021.xlsx
380,95,DEMEI,Concessionária de Distribuição,Reajuste,22/07/2020,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA NCT_DEMEI_V15_final.xlsm
381,95,DEMEI,Concessionária de Distribuição,Reajuste,22/07/2019,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA Novo Contrato demei 2019 v6.xlsm
382,95,DEMEI,Concessionária de Distribuição,Reajuste,22/07/2018,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_DEMEI_2018.xlsx
383,95,DEMEI,Concessionária de Distribuição,Revisão,22/07/2017,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_DEMEI_2017.xlsx
384,95,DEMEI,Concessionária de Distribuição,Ajuste EER ANGRA III,01/04/2017,Definitivo,
385,95,DEMEI,Concessionária de Distribuição,Reajuste,22/07/2016,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_DEMEI_2016.xlsx
386,95,DEMEI,Concessionária de Distribuição,Revisão,08/04/2016,Provisório,
387,95,DEMEI,Concessionária de Distribuição,Reajuste,29/06/2015,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA _DEMEI_2015.xlsx
388,95,DEMEI,Concessionária de Distribuição,Revisão Extraordinária,02/03/2015,Definitivo,
389,95,DEMEI,Concessionária de Distribuição,Reajuste,24/06/2014,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_RTA_DEMEI 2014.xlsx
390,95,DEMEI,Concessionária de Distribuição,Revisão,29/06/2013,Definitivo,
391,95,DEMEI,Concessionária de Distribuição,Revisão Extraordinária,24/01/2013,Definitivo,
392,51,DMED,Concessionária de Distribuição,Reajuste,22/11/2021,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA Novo Contrato RTA 2021 DMED-8-11-2021.xlsx
393,51,DMED,Concessionária de Distribuição,Revisão,22/11/2020,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_DMED_2020.xlsx
394,51,DMED,Concessionária de Distribuição,Reajuste,22/11/2019,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA Novo Contrato_DMED_V8_FINAL_CONFERIDO.xlsx
395,51,DMED,Concessionária de Distribuição,Reajuste,22/11/2019,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA Nv CT_DMED_V8_FINAL.xlsx
396,51,DMED,Concessionária de Distribuição,Reajuste,22/11/2018,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_RTA 2018 - DMED.xlsx
397,51,DMED,Concessionária de Distribuição,Reajuste,22/11/2017,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_DMED_2017 .xlsx
398,51,DMED,Concessionária de Distribuição,Ajuste EER ANGRA III,01/04/2017,Definitivo,
399,51,DMED,Concessionária de Distribuição,Reajuste,22/11/2016,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_DMED_2016.xlsx
400,51,DMED,Concessionária de Distribuição,Revisão,08/04/2016,Provisório,
401,51,DMED,Concessionária de Distribuição,Revisão,30/10/2015,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_DMED_2015.xlsx
402,51,DMED,Concessionária de Distribuição,Revisão Extraordinária,02/03/2015,Definitivo,
403,51,DMED,Concessionária de Distribuição,Reajuste,28/10/2014,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA _DMEDPC_2014.xlsx
404,51,DMED,Concessionária de Distribuição,Revisão Extraordinária,24/01/2013,Definitivo,
405,6611,EBO,Concessionária de Distribuição,Revisão Extraordinária,13/07/2022,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA RTA 2022 EBO RTE.xlsx
406,6611,EBO,Concessionária de Distribuição,Reajuste,04/02/2022,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA RTA 2022 EBO.xlsx
407,6611,EBO,Concessionária de Distribuição,Revisão,04/02/2021,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_RTP 2021 - EBO final.xlsx
408,6611,EBO,Concessionária de Distribuição,Reajuste,04/02/2020,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA EBO 2020 final.xlsm
409,6611,EBO,Concessionária de Distribuição,Revisão Extraordinária,01/04/2019,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_ EBO_2019 .xlsx
410,6611,EBO,Concessionária de Distribuição,Reajuste,04/02/2019,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_ EBO_2019 1.xlsx
411,6611,EBO,Concessionária de Distribuição,Reajuste,04/02/2018,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA _EBO_2018.xlsx
412,6611,EBO,Concessionária de Distribuição,Ajuste EER ANGRA III,01/04/2017,Definitivo,
413,6611,EBO,Concessionária de Distribuição,Revisão,04/02/2017,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_EBO_2017.xlsx
414,6611,EBO,Concessionária de Distribuição,Reajuste,02/02/2016,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_v71_EBO.xlsx
415,6611,EBO,Concessionária de Distribuição,Liminar abrace,03/07/2015,Definitivo,
416,6611,EBO,Concessionária de Distribuição,Revisão Extraordinária,02/03/2015,Definitivo,
417,6611,EBO,Concessionária de Distribuição,Reajuste,04/02/2015,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA _EBO_2015.xlsx
418,6611,EBO,Concessionária de Distribuição,Reajuste,04/02/2014,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_EBO_ 20141.xlsx
419,6611,EBO,Concessionária de Distribuição,Revisão,04/02/2013,Definitivo,
420,6611,EBO,Concessionária de Distribuição,Revisão Extraordinária,24/01/2013,Definitivo,
421,5217,EDEVP,Concessionária de Distribuição,Reajuste,12/07/2017,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_Caiua_20172.xlsx
422,5217,EDEVP,Concessionária de Distribuição,Reajuste,12/07/2017,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_CNEE_20172.xlsx
423,5217,EDEVP,Concessionária de Distribuição,Reajuste,12/07/2017,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_EDEVP_20172.xlsx
424,5217,EDEVP,Concessionária de Distribuição,Reajuste,12/07/2017,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_EEB_20172.xlsx
425,5217,EDEVP,Concessionária de Distribuição,Reajuste,12/07/2017,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_OESTE_20172.xlsx
426,5217,EDEVP,Concessionária de Distribuição,Ajuste EER ANGRA III,01/04/2017,Definitivo,
427,5217,EDEVP,Concessionária de Distribuição,Revisão,10/05/2016,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_EDEVP _2016.xlsx
428,5217,EDEVP,Concessionária de Distribuição,Reajuste,10/05/2015,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_EDEVP_2015.xlsx
429,5217,EDEVP,Concessionária de Distribuição,Revisão Extraordinária,02/03/2015,Definitivo,
430,5217,EDEVP,Concessionária de Distribuição,Reajuste,06/05/2014,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_EDVP_2014.xlsx
431,5217,EDEVP,Concessionária de Distribuição,Reajuste,10/05/2013,Definitivo,
432,5217,EDEVP,Concessionária de Distribuição,Revisão Extraordinária,24/01/2013,Definitivo,
433,380,EDP ES,Concessionária de Distribuição,Revisão,07/08/2022,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_EDP_ES_2022.xlsx
434,380,EDP ES,Concessionária de Distribuição,Reajuste,07/08/2021,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA EDP ES 2021.xlsx
435,380,EDP ES,Concessionária de Distribuição,Reajuste,07/08/2020,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA EDP ES 2020 Ct_Ant_FMF_3.xlsm
436,380,EDP ES,Concessionária de Distribuição,Revisão,07/08/2019,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA  EDP ES 2019.xlsx
437,380,EDP ES,Concessionária de Distribuição,Reajuste,07/08/2018,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_RTA 2018_EDP ES.xlsx
438,380,EDP ES,Concessionária de Distribuição,Reajuste,07/08/2017,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_EDP-ES_2017_1.xlsx
439,380,EDP ES,Concessionária de Distribuição,Ajuste EER ANGRA III,01/04/2017,Definitivo,
440,380,EDP ES,Concessionária de Distribuição,Revisão,07/08/2016,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_ESCELSA _2016.xlsx
441,380,EDP ES,Concessionária de Distribuição,Reajuste,07/08/2015,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_Escelsa_2015.xlsx
442,380,EDP ES,Concessionária de Distribuição,Liminar abrace,03/07/2015,Definitivo,
443,380,EDP ES,Concessionária de Distribuição,Revisão Extraordinária,02/03/2015,Definitivo,
444,380,EDP ES,Concessionária de Distribuição,Reajuste,07/08/2014,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_ESCELSA_2014.xlsx
445,380,EDP ES,Concessionária de Distribuição,Revisão,07/08/2013,Definitivo,
446,380,EDP ES,Concessionária de Distribuição,Revisão Extraordinária,24/01/2013,Definitivo,
447,391,EDP SP,Concessionária de Distribuição,Reajuste,23/10/2021,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA Contrato Antigo - RTA 2021 - EDP SP - bd 26 - final.xlsx
448,391,EDP SP,Concessionária de Distribuição,Reajuste,23/10/2020,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA RTA 2020 EDP-SP.xlsx
449,391,EDP SP,Concessionária de Distribuição,Revisão,22/10/2019,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_RTP 2019 - EDP SP (Final).xlsx
450,391,EDP SP,Concessionária de Distribuição,Reajuste,23/10/2018,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_EDP-SP_2018.xlsx
451,391,EDP SP,Concessionária de Distribuição,Reajuste,23/10/2017,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA _Bandeirante_2017.xlsx
452,391,EDP SP,Concessionária de Distribuição,Ajuste EER ANGRA III,01/04/2017,Definitivo,
453,391,EDP SP,Concessionária de Distribuição,Reajuste,23/10/2016,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_BANDEIRANTE_2016.xlsx
454,391,EDP SP,Concessionária de Distribuição,Revisão,23/10/2015,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_Bandeirante_Revisão_2015.xlsx
455,391,EDP SP,Concessionária de Distribuição,Liminar abrace,03/07/2015,Definitivo,
456,391,EDP SP,Concessionária de Distribuição,Revisão Extraordinária,02/03/2015,Definitivo,
457,391,EDP SP,Concessionária de Distribuição,Reajuste,21/10/2014,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_BANDEIRANTE_2014.xlsx
458,391,EDP SP,Concessionária de Distribuição,Reajuste,21/10/2013,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_BANDEIRANTE_2013.xlsx
459,391,EDP SP,Concessionária de Distribuição,Revisão Extraordinária,24/01/2013,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_BANDEIRANTE_2013.xlsm
460,386,EEB,Concessionária de Distribuição,Reajuste,12/07/2017,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_Caiua_20173.xlsx
461,386,EEB,Concessionária de Distribuição,Reajuste,12/07/2017,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_CNEE_20173.xlsx
462,386,EEB,Concessionária de Distribuição,Reajuste,12/07/2017,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_EEB_20173.xlsx
463,386,EEB,Concessionária de Distribuição,Reajuste,12/07/2017,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_EDEVP_20173.xlsx
464,386,EEB,Concessionária de Distribuição,Reajuste,12/07/2017,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_OESTE_20173.xlsx
465,386,EEB,Concessionária de Distribuição,Ajuste EER ANGRA III,01/04/2017,Definitivo,
466,386,EEB,Concessionária de Distribuição,Revisão,10/05/2016,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_EEB_2016.xlsx
467,386,EEB,Concessionária de Distribuição,Reajuste,10/05/2015,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_BRAGANTINA_2015.xlsx
468,386,EEB,Concessionária de Distribuição,Revisão Extraordinária,02/03/2015,Definitivo,
469,386,EEB,Concessionária de Distribuição,Reajuste,06/05/2014,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA _Bragantina_2014.xlsx
470,386,EEB,Concessionária de Distribuição,Reajuste,06/05/2014,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_ENF_2014.xlsx
471,386,EEB,Concessionária de Distribuição,Reajuste,10/05/2013,Definitivo,
472,386,EEB,Concessionária de Distribuição,Revisão Extraordinária,24/01/2013,Definitivo,
473,88,EFLJC,Concessionária de Distribuição,Reajuste,29/08/2022,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_EFLJC_RTA 2022 v_7.xlsx
474,88,EFLJC,Concessionária de Distribuição,Revisão,29/08/2021,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA Novo Contrato - João Cesa - final.xlsx
475,88,EFLJC,Concessionária de Distribuição,Revisão,29/08/2021,Definitivo,
476,88,EFLJC,Concessionária de Distribuição,Revisão,29/08/2021,Definitivo,
477,88,EFLJC,Concessionária de Distribuição,Reajuste,29/08/2020,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA Nv_Ct_ João Cesa FMF.xlsm
478,88,EFLJC,Concessionária de Distribuição,Reajuste,29/08/2019,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA  João Cesa 2019l.xlsx
479,88,EFLJC,Concessionária de Distribuição,Reajuste,29/08/2018,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_João_Cesa_2018.xlsx
480,88,EFLJC,Concessionária de Distribuição,Reajuste,29/08/2017,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA _JOÃO CESA_2017.xlsx
481,88,EFLJC,Concessionária de Distribuição,Ajuste EER ANGRA III,01/04/2017,Definitivo,
482,88,EFLJC,Concessionária de Distribuição,Revisão,29/08/2016,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_ EFLJC_2016.xlsx
483,88,EFLJC,Concessionária de Distribuição,Revisão,08/04/2016,Provisório,
484,88,EFLJC,Concessionária de Distribuição,Reajuste,14/08/2015,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA _Joao_Cesa_2015.xlsx
485,88,EFLJC,Concessionária de Distribuição,Revisão Extraordinária,02/03/2015,Definitivo,
486,88,EFLJC,Concessionária de Distribuição,Reajuste,12/08/2014,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_EFLJC_2014.xlsx
487,88,EFLJC,Concessionária de Distribuição,Reajuste,24/01/2013,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_EFLJC_2013.xlsx
488,88,EFLJC,Concessionária de Distribuição,Revisão Extraordinária,24/01/2013,Definitivo,
489,86,EFLUL,Concessionária de Distribuição,Reajuste,29/08/2022,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_EFLUL_RTA 2022.xlsx
490,86,EFLUL,Concessionária de Distribuição,Revisão,29/08/2021,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA Novo Contrato - EFLUL.xlsx
491,86,EFLUL,Concessionária de Distribuição,Reajuste,29/08/2020,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA Nv_Ct_Urussanga FMF 2_com_DIF.xlsm
492,86,EFLUL,Concessionária de Distribuição,Reajuste,29/08/2019,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_RTA 2019 - EFLUL.xlsx
493,86,EFLUL,Concessionária de Distribuição,Reajuste,28/08/2018,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_URUSSANGA_2018.xlsx
494,86,EFLUL,Concessionária de Distribuição,Reajuste,29/08/2017,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_EFLUL_2017.xlsx
495,86,EFLUL,Concessionária de Distribuição,Ajuste EER ANGRA III,01/04/2017,Definitivo,
496,86,EFLUL,Concessionária de Distribuição,Revisão,29/08/2016,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_EFLUL_2016.xlsx
497,86,EFLUL,Concessionária de Distribuição,Revisão,08/04/2016,Provisório,
498,86,EFLUL,Concessionária de Distribuição,Reajuste,14/08/2015,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_URUSSANGA_2015.xlsx
499,86,EFLUL,Concessionária de Distribuição,Revisão Extraordinária,02/03/2015,Definitivo,
500,86,EFLUL,Concessionária de Distribuição,Reajuste,12/08/2014,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_EFLUL_2014.xlsx
501,86,EFLUL,Concessionária de Distribuição,Reajuste,14/08/2013,Definitivo,
502,86,EFLUL,Concessionária de Distribuição,Revisão Extraordinária,24/01/2013,Definitivo,
503,385,ELEKTRO,Concessionária de Distribuição,Reajuste,27/08/2022,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_ELEKTRO_RTA 2022.xlsx
504,385,ELEKTRO,Concessionária de Distribuição,Reajuste,27/08/2021,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA Elektro - RTA 2021 22_8 19h.xlsx
505,385,ELEKTRO,Concessionária de Distribuição,Reajuste,27/08/2021,Definitivo,
506,385,ELEKTRO,Concessionária de Distribuição,Reajuste,27/08/2020,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA CtAntigo-Elektro-RTA2020_Final.xlsm
507,385,ELEKTRO,Concessionária de Distribuição,Revisão,27/08/2019,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA Elektro 2019.xlsm
508,385,ELEKTRO,Concessionária de Distribuição,Reajuste,27/08/2018,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_Elektro_2018.xlsx
509,385,ELEKTRO,Concessionária de Distribuição,Reajuste,28/08/2017,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_Elektro_2017 .xlsx
510,385,ELEKTRO,Concessionária de Distribuição,Ajuste EER ANGRA III,01/04/2017,Definitivo,
511,385,ELEKTRO,Concessionária de Distribuição,Reajuste,27/08/2016,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_Elektro_2016.xlsx
512,385,ELEKTRO,Concessionária de Distribuição,Revisão,27/08/2015,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_ELEKTRO_2015.xlsx
513,385,ELEKTRO,Concessionária de Distribuição,Liminar abrace,03/07/2015,Definitivo,
514,385,ELEKTRO,Concessionária de Distribuição,Revisão Extraordinária,02/03/2015,Definitivo,
515,385,ELEKTRO,Concessionária de Distribuição,Reajuste,19/08/2014,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_ELEKTRO_2014.xlsx
516,385,ELEKTRO,Concessionária de Distribuição,Reajuste,27/08/2013,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_ELEKTRO _2013.xlsx
517,385,ELEKTRO,Concessionária de Distribuição,Revisão Extraordinária,24/01/2013,Definitivo,
518,26,ELETROACRE,Concessionária de Distribuição,Reajuste,13/12/2021,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA Novo Contrato - Energisa Acre.xlsx
519,26,ELETROACRE,Concessionária de Distribuição,Revisão Extraordinária,13/12/2020,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA Novo Contrato RTE Eletroacre 2020-pós apv21.xlsx
520,26,ELETROACRE,Concessionária de Distribuição,Reajuste,13/12/2019,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA Reajuste ELETROACRE RTA 2019_V3.xlsx
521,26,ELETROACRE,Concessionária de Distribuição,Revisão Extraordinária,01/04/2019,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA _Eletroacre_2018-2019.xlsx
522,26,ELETROACRE,Concessionária de Distribuição,Reajuste,13/12/2018,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_Eletroacre_2018.xlsx
523,26,ELETROACRE,Concessionária de Distribuição,Liminar abrace,22/04/2018,Provisório,
524,26,ELETROACRE,Concessionária de Distribuição,Reajuste,30/11/2017,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_Eletroacre_2017.xlsx
525,26,ELETROACRE,Concessionária de Distribuição,Ajuste EER ANGRA III,01/04/2017,Definitivo,
